 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
116,Robert Covington\covinro01,PF,31,POR,39,31,28.5,2.8,6.8,0.406,1.7,4.8,0.355,1.1,2.1,0.525,0.53,0.4,0.5,0.85,0.8,4.5,5.3,1.2,1.5,1.2,1.1,2.6,7.7
117,Torrey Craig\craigto01,SF,31,IND,38,1,17.2,2.2,4.5,0.488,0.7,2.1,0.321,1.5,2.4,0.637,0.564,0.6,0.8,0.828,1.2,2.2,3.4,1.1,0.4,0.3,0.7,1.7,5.7
118,Jae Crowder\crowdja01,PF,31,PHO,35,35,28.3,3.2,8,0.402,1.9,5.4,0.351,1.3,2.7,0.505,0.52,1,1.3,0.795,0.3,4.5,4.8,1.4,1.2,0.5,0.9,2.3,9.3
119,Jarrett Culver\culveja01,SG,22,MEM,18,0,10.2,1.7,4.1,0.425,0.3,1.3,0.217,1.4,2.8,0.52,0.459,0.5,1,0.5,0.3,1.3,1.7,1.1,0.6,0.1,0.3,0.9,4.2
120,Jarron Cumberland\cumbeja01,SG,24,POR,3,0,4,0.3,0.7,0.5,0,0.3,0,0.3,0.3,1,0.5,0,0,,0.3,0.7,1,0.3,0,0,0,0.7,0.7
121,Cade Cunningham\cunnica01,PG,20,DET,32,32,32.4,5.8,14.8,0.39,2.2,6.8,0.321,3.6,8,0.449,0.464,1.8,2.1,0.848,0.9,4.9,5.8,5.3,1.3,0.6,3.8,2.8,15.5
122,Seth Curry\curryse01,SG,31,PHI,38,38,34.9,6.1,11.9,0.513,2.4,5.6,0.425,3.8,6.4,0.591,0.612,1.7,1.9,0.877,0.4,2.9,3.3,4,0.8,0.2,1.9,2.2,16.3
123,Stephen Curry\curryst01,PG,33,GSW,39,39,34.5,8.5,20.2,0.421,4.9,12.8,0.384,3.6,7.4,0.484,0.543,4.4,4.8,0.914,0.6,4.8,5.4,6,1.4,0.5,3.4,2,26.3
124,Anthony Davis\davisan02,C,28,LAL,27,27,35.4,9.3,17.9,0.521,0.4,2.1,0.179,8.9,15.8,0.566,0.531,4.3,6,0.727,2.7,7.1,9.9,2.9,1.2,2,2.2,2.3,23.3
125,Ed Davis\davised01,C,32,CLE,12,2,9.3,0.8,1,0.75,0,0,,0.8,1,0.75,0.75,0.1,0.5,0.167,0.4,2.7,3.1,0.1,0.3,0.6,0.3,1.4,1.6
126,Terence Davis\daviste02,SG,24,SAC,26,7,16.2,3.3,8,0.411,1.4,4.4,0.313,1.9,3.5,0.533,0.498,0.9,1.2,0.8,0.3,2.5,2.8,1.1,0.7,0.4,1.1,2.2,8.8
127,Gabriel Deck\deckga01,PF,26,OKC,7,0,8,1.1,2,0.571,0.3,0.6,0.5,0.9,1.4,0.6,0.643,0,0,,0.1,0.7,0.9,0.7,0.1,0,0.3,0.3,2.6
128,Dewayne Dedmon\dedmode01,C,32,MIA,36,15,17.2,2.6,4.4,0.582,0.3,0.6,0.571,2.2,3.8,0.584,0.62,1.1,1.4,0.769,1.8,4.3,6.1,0.8,0.4,0.5,1,2.3,6.6
129,Sam Dekker\dekkesa01,PF,27,TOR,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
130,Javin DeLaurier\delauja01,C,23,MIL,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,1,0
131,DeMar DeRozan\derozde01,PF,32,CHI,38,38,34.7,9.2,18.9,0.488,0.7,1.9,0.352,8.6,17,0.503,0.506,6.6,7.7,0.856,0.8,4.4,5.2,4.8,0.8,0.3,2.1,2.2,25.7
132,Mamadi Diakite\diakima01,PF,25,OKC,2,0,11,1,2.5,0.4,0,0,,1,2.5,0.4,0.4,0,0,,0.5,1.5,2,0,0,0.5,0.5,2,2
133,Cheick Diallo\diallch01,C,25,DET,3,0,10.3,1,2.7,0.375,0,0,,1,2.7,0.375,0.375,1.7,2,0.833,1.3,2.7,4,0,0.3,0,0.3,2,3.7
134,Hamidou Diallo\diallha01,SG,23,DET,34,17,22,4.6,8.8,0.52,0.4,1.5,0.269,4.1,7.2,0.573,0.544,1.2,2,0.609,1.1,3.5,4.6,1.3,1.3,0.4,1.1,2.4,10.8
135,Gorgui Dieng\dienggo01,C,32,ATL,31,3,9.8,1.3,2.7,0.464,0.6,1.5,0.413,0.6,1.2,0.526,0.577,0.5,0.7,0.739,0.9,2.4,3.3,0.9,0.3,0.4,0.5,1.4,3.7
136,Spencer Dinwiddie\dinwisp01,PG,28,WAS,34,34,30.4,4.7,11.7,0.402,1.7,5.2,0.326,3,6.5,0.464,0.475,2.8,3.5,0.805,0.8,3.8,4.6,5.8,0.6,0.1,1.6,2.5,13.9
137,Donte DiVincenzo\divindo01,SG,25,MIL,6,0,17.2,1.2,6.2,0.189,1,4.3,0.231,0.2,1.8,0.091,0.27,2,2.2,0.923,1.5,3.5,5,0.8,0.5,0.2,2,1.8,5.3
138,Luka Doncic\doncilu01,PG,22,DAL,28,28,34.6,9.1,20.9,0.437,2.4,7.9,0.297,6.8,12.9,0.522,0.493,4.1,5.7,0.73,0.7,7.8,8.5,8.7,1.1,0.4,4.6,2.4,24.7
139,Luguentz Dort\dortlu01,SF,22,OKC,38,38,32.3,5.6,14.1,0.401,2.4,7.7,0.32,3.2,6.4,0.498,0.488,2.9,3.4,0.845,0.6,3.4,4,1.7,0.9,0.4,1.5,2.8,16.6
140,Ayo Dosunmu\dosunay01,SG,22,CHI,37,3,20.4,2.7,5,0.538,0.8,1.7,0.444,1.9,3.3,0.587,0.614,0.6,1,0.579,0.4,1.7,2.1,1.4,0.4,0.4,0.9,1.8,6.7
141,Damyean Dotson\dotsoda01,SG,27,NYK,2,0,10.5,1,2,0.5,0,0.5,0,1,1.5,0.667,0.5,0,0,,0,1,1,0.5,0,0,0,0,2
142,Devon Dotson\dotsode01,PG,22,CHI,11,0,7.7,1,2.1,0.478,0.2,0.8,0.222,0.8,1.3,0.643,0.522,0.5,0.8,0.556,0.1,0.7,0.8,1.4,0.1,0,0.5,1,2.6
143,Sekou Doumbouya\doumbse01,PF,21,LAL,2,0,8,2.5,4,0.625,0.5,1,0.5,2,3,0.667,0.688,1.5,2,0.75,1,2,3,0,1.5,1,1,0.5,7
144,Jeff Dowtin\dowtije01,PG,24,TOT,5,0,6.2,0.6,1.4,0.429,0,0.4,0,0.6,1,0.6,0.429,0,0,,0.2,1.2,1.4,0.6,0,0.2,0.2,0.4,1.2
144,Jeff Dowtin\dowtije01,PG,24,GSW,4,0,7,0.8,1.5,0.5,0,0.3,0,0.8,1.3,0.6,0.5,0,0,,0.3,1.5,1.8,0.8,0,0.3,0.3,0.5,1.5
144,Jeff Dowtin\dowtije01,PG,24,MIL,1,0,3,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
145,PJ Dozier\doziepj01,SG,25,DEN,18,0,18.9,2,5.5,0.364,0.8,2.7,0.313,1.2,2.8,0.412,0.439,0.6,0.7,0.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,1.8,5.4
146,Goran Dragić\dragigo01,PG,35,TOR,5,2,18,2.6,6.8,0.382,0.8,2.8,0.286,1.8,4,0.45,0.441,2,2,1,0.4,2.4,2.8,1.8,1,0.2,0.2,1.6,8
147,Andre Drummond\drumman01,C,28,PHI,37,11,18.9,2.6,4.9,0.536,0,0,0,2.6,4.9,0.538,0.536,1.1,2,0.527,2.9,6.1,9,2,1.1,1,1.6,2.4,6.4
148,Chris Duarte\duartch01,SG,24,IND,35,25,28.5,4.9,11.5,0.429,1.8,5.2,0.343,3.2,6.3,0.5,0.506,1.3,1.8,0.688,0.6,3.3,3.9,2.1,1,0.1,1.7,1.7,12.9
149,David Duke Jr.\dukeda01,PG,22,BRK,13,7,18.7,2.2,6,0.372,0.5,1.9,0.28,1.7,4.1,0.415,0.417,1.1,1.3,0.824,2,2.3,4.3,1,0.5,0.5,0.6,2.2,6.1
150,Kevin Durant\duranke01,PF,33,BRK,36,36,36.5,10.5,20.3,0.52,1.9,5,0.372,8.7,15.3,0.568,0.566,6.3,7.1,0.894,0.6,6.9,7.4,5.8,0.8,0.9,3,1.9,29.3
151,Jaime Echenique\echenja01,C,24,WAS,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
152,Anthony Edwards\edwaran01,SG,20,MIN,36,36,35.5,8.3,18.6,0.443,3.3,8.8,0.374,4.9,9.8,0.504,0.531,2.8,3.5,0.802,1.1,4.3,5.4,3.7,1.6,0.7,3.2,2.4,22.6
153,Kessler Edwards\edwarke02,SF,21,BRK,11,4,22.9,3.3,7.3,0.45,1.4,3.3,0.417,1.9,4,0.477,0.544,0.1,0.1,1,1.4,2.8,4.2,1.1,0.7,0.7,1,1.6,8
154,Rob Edwards\edwarro01,SG,25,OKC,2,0,5.5,0.5,2,0.25,0.5,2,0.25,0,0,,0.375,0,0,,0,1.5,1.5,0,0,0,0.5,0,1.5
155,CJ Elleby\ellebcj01,SF,21,POR,23,0,10.1,1.3,3,0.414,0.5,1.6,0.333,0.7,1.5,0.5,0.5,0.5,0.6,0.857,0.7,1.3,2,0.7,0.4,0,0.5,1.3,3.6
156,Wayne Ellington\ellinwa01,SG,34,LAL,30,8,20.1,2.2,5.4,0.399,1.9,5,0.383,0.3,0.5,0.571,0.574,0.1,0.2,0.8,0.2,1.4,1.6,0.7,0.5,0.1,0.5,1,6.4
157,Joel Embiid\embiijo01,C,27,PHI,31,31,33,8.7,17.9,0.484,1.2,3.4,0.365,7.5,14.6,0.511,0.518,8.6,10.6,0.812,1.9,8.7,10.6,4.3,1.1,1.4,2.9,2.5,27.2
158,James Ennis III\ennisja01,SF,31,TOT,6,0,8.8,1.7,3.7,0.455,0.5,1.3,0.375,1.2,2.3,0.5,0.523,0.7,0.7,1,0.8,1.2,2,0.5,0.3,0.3,0.3,0.8,4.5
158,James Ennis III\ennisja01,SF,31,BRK,2,0,7,1,3.5,0.286,0.5,1,0.5,0.5,2.5,0.2,0.357,0,0,,1,1.5,2.5,0,0.5,0.5,0,0,2.5
158,James Ennis III\ennisja01,SF,31,LAC,2,0,14,3.5,5.5,0.636,1,2,0.5,2.5,3.5,0.714,0.727,2,2,1,1,1.5,2.5,0,0.5,0.5,0.5,2,10
158,James Ennis III\ennisja01,SF,31,DEN,2,0,5.5,0.5,2,0.25,0,1,0,0.5,1,0.5,0.25,0,0,,0.5,0.5,1,1.5,0,0,0.5,0.5,1
159,Drew Eubanks\eubandr01,C,24,SAS,38,8,12.8,1.7,3.3,0.512,0,0.2,0.167,1.7,3.2,0.529,0.516,1.3,1.7,0.758,1.2,2.9,4.1,1.1,0.3,0.7,1.1,1.4,4.8
160,Tacko Fall\fallta01,C,26,CLE,11,1,5.4,0.5,1.1,0.417,0,0,,0.5,1.1,0.417,0.417,0.2,0.6,0.286,0.6,1.5,2.1,0.2,0,0.5,0.3,0.3,1.1
161,Derrick Favors\favorde01,C,30,OKC,31,13,16,2.4,4.7,0.497,0.1,0.4,0.167,2.3,4.4,0.526,0.503,0.3,0.6,0.556,1.5,3.2,4.7,0.8,0.4,0.2,0.2,1.5,5.1
162,Bruno Fernando\fernabr01,C,23,BOS,14,0,2.7,0.3,0.4,0.667,0,0,,0.3,0.4,0.667,0.667,0.1,0.2,0.667,0.2,0.4,0.6,0.1,0,0.1,0.4,0.4,0.7
163,Dorian Finney-Smith\finnedo01,PF,28,DAL,42,42,32,3.8,8.5,0.447,1.9,5.1,0.371,1.9,3.5,0.559,0.557,0.8,1.2,0.667,1.5,3.1,4.6,1.9,1.2,0.5,1,2.3,10.3
164,Malik Fitts\fittsma01,PF,24,UTA,7,0,5,0.3,1.3,0.222,0.3,0.6,0.5,0,0.7,0,0.333,0,0,,0,1.4,1.4,0,0,0,0.3,0.4,0.9
165,Malachi Flynn\flynnma01,PG,23,TOR,27,1,8.6,1.1,3.2,0.349,0.4,1.6,0.273,0.7,1.6,0.429,0.419,0.1,0.3,0.571,0.2,0.8,1,0.9,0.4,0.1,0.3,0.9,2.8
166,Bryn Forbes\forbebr01,SG,28,SAS,40,1,16.9,3.2,7.4,0.432,1.6,3.8,0.417,1.6,3.6,0.448,0.539,1.1,1.2,0.898,0.1,1.5,1.6,1,0.4,0.1,0.8,1.1,9.1
167,Aleem Ford\fordal03,SF,24,ORL,5,0,14.8,1.2,4,0.3,0.4,3,0.133,0.8,1,0.8,0.35,0,0,,0.4,2.6,3,0.4,0.2,0,0.8,1.4,2.8
168,Trent Forrest\forretr01,PG,23,UTA,31,2,9,0.6,1.2,0.486,0,0.1,0.25,0.5,1.1,0.515,0.5,0.4,0.5,0.786,0.3,1.1,1.4,1,0.2,0,0.8,0.5,1.5
169,Evan Fournier\fournev01,SG,29,NYK,41,41,29,5,11.9,0.42,2.7,6.9,0.391,2.3,4.9,0.46,0.534,1.1,1.5,0.733,0.5,2.4,2.9,1.8,0.9,0.2,1.3,1.9,13.7
170,De'Aaron Fox\foxde01,PG,24,SAC,41,41,34.3,7.9,17.2,0.456,0.9,3.7,0.25,6.9,13.5,0.513,0.483,4.4,5.9,0.745,0.5,3.2,3.7,5.1,1.2,0.4,2.8,2.8,21
171,Tim Frazier\fraziti01,PG,31,ORL,10,3,20,1.3,4.3,0.302,0.6,1.7,0.353,0.7,2.6,0.269,0.372,0.5,0.9,0.556,0.5,1.4,1.9,3.3,0.3,0.1,1.3,2.4,3.7
172,Enes Freedom\kanteen01,C,29,BOS,27,1,12.4,1.7,3.1,0.553,0,0.1,0.25,1.7,3,0.568,0.559,0.6,0.8,0.81,2.1,2.9,5,0.2,0.2,0.4,0.6,1.2,4.1
173,Wenyen Gabriel\gabriwe01,PF,24,TOT,7,0,6.7,0.7,1.9,0.385,0.3,0.7,0.4,0.4,1.1,0.375,0.462,0.3,0.6,0.5,0.7,1.4,2.1,0.3,0.1,0.3,0.4,1.6,2
173,Wenyen Gabriel\gabriwe01,PF,24,BRK,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
173,Wenyen Gabriel\gabriwe01,PF,24,LAC,6,0,7.7,0.8,2.2,0.385,0.3,0.8,0.4,0.5,1.3,0.375,0.462,0.3,0.7,0.5,0.8,1.5,2.3,0.3,0.2,0.3,0.5,1.8,2.3
174,Daniel Gafford\gaffoda01,C,23,WAS,40,40,22.5,4.1,5.9,0.686,0,0,,4.1,5.9,0.686,0.686,1.4,1.8,0.74,2.3,4.3,6.6,1.1,0.4,1.7,1,2.5,9.5
175,Danilo Gallinari\gallida01,PF,33,ATL,33,1,22.8,3.2,7.9,0.412,1.6,4.1,0.4,1.6,3.8,0.424,0.515,2,2.2,0.931,0.5,3.7,4.2,1.4,0.5,0.2,0.6,1.4,10.2
176,Langston Galloway\gallola01,SG,30,TOT,7,0,15.3,0.9,3.7,0.231,0.3,2.3,0.125,0.6,1.4,0.4,0.269,0,0,,0.4,2.1,2.6,1.7,0.1,0,0.9,1,2
176,Langston Galloway\gallola01,SG,30,BRK,4,0,14.5,1.3,3.3,0.385,0.5,2,0.25,0.8,1.3,0.6,0.462,0,0,,0.3,1.8,2,1.3,0,0,1.3,1.3,3
176,Langston Galloway\gallola01,SG,30,MIL,3,0,16.3,0.3,4.3,0.077,0,2.7,0,0.3,1.7,0.2,0.077,0,0,,0.7,2.7,3.3,2.3,0.3,0,0.3,0.7,0.7
177,Darius Garland\garlada01,PG,22,CLE,38,38,34.5,7.4,15.8,0.467,2.6,7,0.37,4.8,8.8,0.543,0.548,2.4,2.6,0.918,0.5,2.8,3.3,7.8,1.3,0.1,3.5,1.7,19.7
178,Marcus Garrett\garrema01,SG,23,MIA,12,0,10.7,0.4,1.8,0.238,0.1,0.3,0.25,0.3,1.4,0.235,0.262,0.2,0.4,0.4,0.8,1.2,1.9,0.6,0.4,0.3,0.2,1.3,1.1
179,Usman Garuba\garubus01,PF,19,HOU,15,0,7,0.5,1.6,0.333,0.1,0.9,0.154,0.4,0.7,0.545,0.375,0.1,0.1,0.5,0.6,1.7,2.3,0.5,0.5,0.4,0.2,0.6,1.3
180,Luka Garza\garzalu01,C,23,DET,26,5,12.3,1.9,4.4,0.43,0.5,1.5,0.308,1.4,2.9,0.493,0.482,1,1.6,0.643,1.8,1.3,3.1,0.6,0.3,0.2,0.6,1.7,5.3
181,Rudy Gay\gayru01,PF,35,UTA,25,0,19.9,3.2,7.4,0.429,1.6,4.2,0.377,1.6,3.1,0.5,0.538,1.3,1.6,0.805,1,3.7,4.6,1.1,0.5,0.3,0.8,1.9,9.2
182,Paul George\georgpa01,SF,31,LAC,26,26,35.5,9,21.4,0.421,2.7,8.3,0.323,6.3,13,0.484,0.484,4,4.5,0.88,0.4,6.7,7.1,5.5,2,0.4,4.2,2.5,24.7
183,Taj Gibson\gibsota01,C,36,NYK,26,3,19,1.5,3,0.506,0.2,0.6,0.267,1.3,2.4,0.565,0.532,0.7,0.9,0.739,1.6,2.9,4.5,0.8,0.5,0.8,0.7,2.5,3.8
184,Josh Giddey\giddejo01,SG,19,OKC,37,37,30.6,4.8,11.6,0.408,1.1,3.9,0.283,3.6,7.7,0.472,0.456,0.9,1.3,0.681,1.5,5.8,7.4,6.3,1,0.5,2.9,1.7,11.5
185,Shai Gilgeous-Alexander\gilgesh01,PG,23,OKC,37,37,34.9,7.6,18.3,0.419,1.6,5.8,0.279,6,12.5,0.484,0.463,5.5,6.7,0.826,0.6,4.1,4.7,5.4,1,0.8,2.5,2.3,22.4
186,Anthony Gill\gillan01,PF,29,WAS,16,0,6.8,1.1,1.7,0.667,0.3,0.4,0.714,0.8,1.3,0.65,0.759,0.6,0.8,0.833,0.5,1.1,1.6,0.5,0.1,0.1,0.3,1.1,3.2
187,Freddie Gillespie\gillefr01,PF,24,ORL,9,2,13.2,1,2.4,0.409,0,0.1,0,1,2.3,0.429,0.409,0.3,0.8,0.429,1.4,2.6,4,0.6,0.3,1,0.6,2,2.3
188,Rudy Gobert\goberru01,C,29,UTA,37,37,32.1,5.5,7.7,0.706,0,0,0,5.5,7.7,0.709,0.706,4.6,6.7,0.683,3.5,11.5,15.1,1.1,0.8,2.3,1.8,2.7,15.5
189,Brandon Goodwin\goodwbr01,PG,26,CLE,6,0,17.3,2.5,6.3,0.395,0.3,1.7,0.2,2.2,4.7,0.464,0.421,0.3,1.3,0.25,0.7,2.2,2.8,4,0.8,0,0.8,1.7,5.7
190,Jordan Goodwin\goodwjo01,SG,23,WAS,2,0,3,0,1.5,0,0,0.5,0,0,1,0,0,0,0,,0,0.5,0.5,0,0,0,0,0.5,0
191,Aaron Gordon\gordoaa01,PF,26,DEN,38,38,31.5,5.4,10.3,0.524,1,3.1,0.319,4.4,7.2,0.611,0.572,2.2,3,0.726,1.7,4,5.6,2.2,0.6,0.6,1.7,2,13.9
192,Eric Gordon\gordoer01,SG,33,HOU,37,26,29.2,5.2,10.3,0.504,2.4,5.3,0.456,2.8,5,0.554,0.621,2.1,2.8,0.733,0.2,1.5,1.8,3.3,0.6,0.4,2.2,1.1,14.9
193,Devonte' Graham\grahade01,PG,26,NOP,40,40,31.3,4.6,12.4,0.37,3,8.5,0.355,1.6,3.9,0.401,0.491,1.7,2.1,0.817,0.5,2.1,2.6,4.6,1,0.2,1.6,1.5,13.8
194,Jerami Grant\grantje01,PF,27,DET,24,24,33.2,6.6,15.9,0.414,1.8,5.3,0.331,4.8,10.6,0.455,0.469,5.2,6.1,0.849,1,3.9,4.8,2.6,1.1,1.1,2.1,2.3,20.1
195,Hassani Gravett\graveha01,PG,25,ORL,8,3,21.4,2.3,4.8,0.474,1.4,3.3,0.423,0.9,1.5,0.583,0.618,0.4,0.5,0.75,0.1,2.5,2.6,2.5,0.6,0.1,1.1,1.6,6.3
196,Danny Green\greenda02,SF,34,PHI,29,21,23.7,2.3,5.6,0.407,1.8,4.8,0.381,0.4,0.8,0.565,0.571,0.3,0.3,0.9,0.6,2,2.6,1.1,1.3,0.9,0.9,1.8,6.7
197,Draymond Green\greendr01,PF,31,GSW,34,34,29.9,3.2,5.9,0.537,0.4,1.2,0.286,2.8,4.7,0.604,0.567,1.2,2,0.597,1.1,6.4,7.6,7.4,1.4,1.2,3.1,2.8,7.9
198,Jalen Green\greenja05,SG,19,HOU,29,29,30.3,5,12.9,0.391,2,6.4,0.306,3.1,6.4,0.476,0.468,3,3.7,0.821,0.3,2.8,3.2,2.2,0.6,0.2,2.4,1.4,15
199,JaMychal Green\greenja01,PF,31,DEN,35,7,14.9,2.1,4.8,0.437,0.5,2.2,0.25,1.5,2.6,0.593,0.494,1,1.2,0.857,0.9,2.8,3.7,0.8,0.7,0.5,0.9,2.2,5.7
200,Javonte Green\greenja02,SF,28,CHI,29,18,22.2,2.1,4.3,0.496,0.4,1.1,0.364,1.7,3.2,0.543,0.544,1.1,1.4,0.8,1.5,2.7,4.2,1,0.8,0.4,0.6,2.1,5.8
201,Jeff Green\greenje02,C,35,DEN,38,26,24.9,3.9,7.6,0.519,0.8,2.5,0.34,3.1,5.1,0.605,0.574,2,2.5,0.802,0.5,2.6,3.1,1.3,0.3,0.5,1.1,2.3,10.8
202,Josh Green\greenjo02,SG,21,DAL,28,0,12.1,1.6,3,0.554,0.2,0.7,0.316,1.4,2.3,0.625,0.59,0.5,0.7,0.737,0.6,1.4,2,1,0.5,0.2,0.5,1.5,4
203,Blake Griffin\griffbl01,PF,32,BRK,33,20,18.8,2.1,5.8,0.368,0.5,2.7,0.205,1.6,3.1,0.51,0.416,1.2,1.6,0.717,1.1,3.4,4.5,2.1,0.5,0.3,0.5,2,5.9
204,Quentin Grimes\grimequ01,SG,21,NYK,25,2,13.8,1.7,4.2,0.406,1.4,3.5,0.398,0.3,0.7,0.444,0.571,0.2,0.3,0.625,0.2,1.2,1.4,0.9,0.5,0.2,0.6,1.3,5
205,Kyle Guy\guyky01,SG,24,MIA,6,0,17.2,3,5.8,0.514,1.5,3.3,0.45,1.5,2.5,0.6,0.643,0.7,0.8,0.8,0.2,1.2,1.3,2.3,0.7,0.2,0.8,1.5,8.2
206,Rui Hachimura\hachiru01,PF,23,WAS,4,0,14,1.8,5.5,0.318,0.3,1.5,0.167,1.5,4,0.375,0.341,1.5,2.3,0.667,0.3,1.8,2,0.8,0,0,0.8,0.8,5.3
207,Tyrese Haliburton\halibty01,SG,21,SAC,43,43,34,5.2,11,0.467,2,4.8,0.429,3.1,6.3,0.496,0.56,1.4,1.7,0.819,0.7,3.1,3.9,7.1,1.7,0.7,2.2,1.4,13.7
208,Tyler Hall\hallty01,SG,24,NYK,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
209,R.J. Hampton\hamptrj01,SG,20,ORL,40,1,19.6,2.6,6.7,0.388,1,2.6,0.362,1.7,4.1,0.405,0.459,1.1,1.8,0.603,0.4,2.6,3,2.5,0.7,0.2,1.4,1.6,7.3
210,Tim Hardaway Jr.\hardati02,SG,29,DAL,37,20,30.3,5.1,13.1,0.391,2.5,7.5,0.329,2.6,5.6,0.476,0.486,1.9,2.5,0.755,0.4,3.4,3.8,2.4,1,0.2,0.7,1.8,14.6
211,James Harden\hardeja01,PG,32,BRK,37,37,36.8,6.6,15.7,0.419,2.4,7.2,0.338,4.2,8.5,0.487,0.497,7.1,8.1,0.877,0.9,7.1,8,10,1.4,0.8,4.7,2.4,22.7
212,Maurice Harkless\harklma01,SF,28,SAC,29,14,18.3,1.6,3.5,0.441,0.6,2,0.271,1,1.5,0.674,0.52,0.3,0.4,0.692,0.2,2.1,2.3,0.5,0.4,0.6,0.6,1.6,4
213,Jared Harper\harpeja01,PG,24,NOP,2,0,5,1.5,3.5,0.429,0.5,1,0.5,1,2.5,0.4,0.5,0,0,,0.5,0,0.5,1.5,0,0.5,0.5,1,3.5
214,Montrezl Harrell\harremo01,C,28,WAS,36,3,25.2,5.5,8.5,0.652,0.1,0.3,0.273,5.4,8.2,0.667,0.657,3.4,4.6,0.729,2.2,5.1,7.3,2.2,0.5,0.6,1.1,1.9,14.5
215,Gary Harris\harriga01,SG,27,ORL,37,27,29.5,4.3,9.7,0.446,1.8,4.8,0.363,2.6,4.9,0.528,0.536,1.4,1.6,0.847,0.7,1.5,2.2,1.8,0.9,0.2,1.2,2,11.8
216,Joe Harris\harrijo01,SF,30,BRK,14,14,30.2,4,8.9,0.452,2.9,6.3,0.466,1.1,2.6,0.417,0.617,0.4,0.4,0.833,0.4,3.6,4,1,0.5,0.1,1.1,2.2,11.3
217,Tobias Harris\harrito02,PF,29,PHI,33,33,35.1,7,15.2,0.461,1.2,3.8,0.31,5.8,11.4,0.512,0.5,3.2,3.8,0.856,1.2,6.4,7.6,3.8,0.5,0.6,1.8,2,18.4
218,Shaquille Harrison\harrish01,SG,28,BRK,2,0,11.5,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,0.5,1.5,2,1.5,0.5,0.5,1,1.5,2
219,Josh Hart\hartjo01,PF,26,NOP,34,33,33,4.8,9.3,0.513,1,3,0.34,3.7,6.3,0.596,0.568,2.6,3.4,0.759,1.4,6.1,7.5,4.3,1,0.3,2,2.9,13.1
220,Isaiah Hartenstein\harteis01,C,23,LAC,30,0,16.1,3.2,4.8,0.669,0.1,0.1,0.667,3.2,4.7,0.669,0.676,1.1,1.6,0.653,1.8,2.8,4.5,1.8,0.8,1.2,1,2.5,7.6
221,Udonis Haslem\hasleud01,C,41,MIA,8,0,6.5,1.3,2.5,0.5,0.1,0.3,0.5,1.1,2.3,0.5,0.525,0.4,0.4,1,0.5,1.6,2.1,0.3,0.1,0.1,0.3,1.4,3
222,Sam Hauser\hausesa01,SF,24,BOS,7,0,4.4,0.4,1.6,0.273,0.4,1.6,0.273,0,0,,0.409,0,0,,0.1,0.4,0.6,0.1,0.1,0.1,0,0.1,1.3
223,Jaxson Hayes\hayesja02,C,21,NOP,31,0,13.9,2.5,4.3,0.579,0.2,0.5,0.333,2.3,3.8,0.61,0.598,1.9,2.5,0.763,1.4,2.1,3.5,0.4,0.3,0.7,0.6,1.9,7
224,Killian Hayes\hayeski01,PG,20,DET,31,31,26,2.3,6.7,0.343,0.8,2.8,0.295,1.5,3.8,0.378,0.406,0.8,1,0.839,0.5,2.6,3.1,3.7,1.3,0.4,1.6,2.5,6.3
225,Gordon Hayward\haywago01,SF,31,CHO,42,42,33.4,6.3,13.3,0.472,1.8,4.6,0.392,4.5,8.6,0.515,0.54,3,3.5,0.855,0.8,4,4.8,3.7,0.9,0.5,1.7,1.7,17.3
226,Aaron Henry\henryaa01,SF,22,PHI,6,0,2.8,0.2,0.8,0.2,0,0.2,0,0.2,0.7,0.25,0.2,0,0,,0,0.2,0.2,0,0,0.3,0.3,0.3,0.3
227,Juancho Hernangómez\hernaju01,PF,26,BOS,18,0,5.3,0.3,1.5,0.185,0.2,1,0.167,0.1,0.5,0.222,0.241,0.3,0.5,0.667,0.5,0.9,1.4,0.2,0.2,0.1,0.3,0.4,1.1
228,Willy Hernangómez\hernawi01,C,27,NOP,23,3,14.9,3,5.4,0.56,0.1,0.1,0.667,3,5.3,0.557,0.568,1.6,2.2,0.706,2.4,4.3,6.7,1.2,0.3,0.2,0.9,1.7,7.7
229,Tyler Herro\herroty01,SG,22,MIA,37,10,32.9,7.6,17.8,0.428,2.7,6.9,0.388,4.9,10.9,0.453,0.503,2.7,3.1,0.87,0.7,4.2,4.9,4.1,0.6,0.2,2.8,1.5,20.6
